ts_code,chairman,manager,secretary,reg_capital,setup_date,province
300437.SZ,王志清,王志清,马建伟,25242.2911,19950608,河南
002661.SZ,陈宏,陈宏,邹哲遂,33313.7742,19970616,湖南
002910.SZ,杨毅,莫彦卿,杨凯,19553.9347,20000425,甘肃
002425.SZ,郑雅珊,何啸威,邱明海,95666.5066,19941229,广东
002722.SZ,朱清波,汤华军,邱九辉,22237.201,20041214,江苏
300116.SZ,高保清,高保清,余敏浩,442559.1367,20050430,陕西
300134.SZ,周学保,肖竞,后杏萍,76749.8006,20010604,安徽
300097.SZ,师利全,师利全,华家蓉,28854.9669,19990604,辽宁
300196.SZ,杨国文,杨鹏威,费伟炳,40871.6884,20021028,江苏
002536.SZ,孙锋,孙耀忠,谢国楼,57478.5888,20010109,河南
300829.SZ,张鹏,石从亮,崔耀军,22727.5107,20060810,河南
002928.SZ,胡晓军,李三生,俸杰,127824.155,20060418,贵州
300027.SZ,王忠军,王忠磊,高辉,277450.5919,20041119,浙江
002545.SZ,韩方如,韩真如,何良军,124406.2083,19960801,山东
300110.SZ,侯瑞鹏,李健,冯新光,118221.2982,19980520,山东
002498.SZ,张立刚,张林军,王正庄,332679.6,19891108,山东
300010.SZ,窦昕,赵伯奇,崔霄雨,206661.2659,19990108,北京
002373.SZ,夏曙东,夏曙东,史广建,158018.8215,20021220,北京
300463.SZ,唐勇,吴明建,史炜,60466.6624,19941020,四川
002497.SZ,孟岩,孟岩,郑璐,115256.252,20011225,四川
002592.SZ,顾瑜,顾瑜,林永春,28333.1157,20010717,广西
300379.SZ,黄永军,赵永杰,徐少璞,55792.2828,19970811,北京
002638.SZ,李俊锋,李俊锋,房婉旻,143659.4349,19941107,广东
300034.SZ,周武平,周武平,刘彬,79696.1563,20021108,北京
300231.SZ,林静颖,孙艳宁,祝国辉,44429.1254,20040531,北京
300011.SZ,顾庆伟,张谦,李彤,55865.0387,20020610,北京
002368.SZ,仲恺,仲恺,王茜,62323.1286,19871010,北京
300274.SZ,曹仁贤,曹仁贤,陆阳,207321.1424,20070711,安徽
002622.SZ,陆璐,陆璐,康超,84000.0,19981106,吉林
300372.SZ,刘桂文,刘桂文,张雅莉,17155.7218,19990323,辽宁
002449.SZ,雷自合,,李文强,61847.7169,19810831,广东
300472.SZ,朱敏,,赵鸿宾,27525.8621,20030924,江西
002367.SZ,朱琳昊,朱琳昊,吴贤,79774.5456,19971003,江苏
002579.SZ,杨林,杨鹏飞,宋晓刚,61261.862,20001222,广东
002521.SZ,李安东,李润生,姚延磊,56006.105,20010625,山东
300047.SZ,陈友,谢立拓,谢维,63774.4672,19930118,广东
300052.SZ,李逸伦,李逸伦,张云钦,26185.871,20030722,广东
300264.SZ,陈坤江,陈旭昇,邱翊君,43085.7518,20001022,广东
301222.SZ,汪剑平,汪剑平,杨菊,10024.16,19990114,浙江
002457.SZ,高宏斌,李骞,宋永东,33348.68,19990301,宁夏
300076.SZ,荆毅民,荆毅民,夏治锋,42400.0,19920610,浙江
002819.SZ,郑大伟,郑大伟,常虹,29961.01,20000810,北京
002310.SZ,刘拂洋,刘拂洋,于旸,599932.2117,19920702,北京
300367.SZ,江涛,江涛,曾弟东,119577.2516,20000905,北京
002906.SZ,邹淦荣,邹淦荣,李翠翠,52491.9041,19930116,广东
002750.SZ,樊献俄,樊丽娟,李亚鹤,40050.0,19960916,云南
002436.SZ,邱醒亚,邱醒亚,蒋威,169967.3563,19990318,广东
300012.SZ,万峰,申屠献忠,姜华,168282.8214,20031223,广东
300163.SZ,熊军,卢先锋,凌赛珍,47400.0,20030307,浙江
002657.SZ,朱烨东,朱烨东,王姣杰,34005.1995,20031210,北京
300406.SZ,邹左军,王永利,王建民,58630.8628,20010329,北京
300851.SZ,李伟,张一弛,童欣,8693.34,20010606,北京
002364.SZ,包晓茹,胥飞飞,方能杰,56356.496,20010711,浙江
002587.SZ,吴涵渠,杨四化,杨扬,65154.4156,19930512,广东
300130.SZ,刘祥,刘祥,李喆芳,56729.9123,20010731,广东
300042.SZ,吕志荣,吕志荣,张宝林,20040.0,19990514,广东
002473.SZ,单世东,单世东,王连兴,16000.0,20040311,浙江
002878.SZ,孙震,孙震,王莎莎,26199.1727,19980526,北京
300541.SZ,李铠,林鸿,刘志刚,43004.4492,20001031,北京
300296.SZ,李军,李军,刘阳,271197.7222,19950821,北京
002415.SZ,胡扬忠,徐鹏,奉玮,916487.155,20011130,浙江
002534.SZ,王克飞,刘慧明,鲍瑾,83593.5177,19551001,浙江
002535.SZ,韩录云,郭钏,郭清正,80168.3074,20020508,河南
300868.SZ,谌建平,谌建平,周波,12795.2,20060530,广东
300124.SZ,朱兴明,朱兴明,宋君恩,270666.4302,20030410,广东
002399.SZ,李锂,单宇,钱风奇,146729.6204,19980421,广东
300206.SZ,张浩,张浩,祖幼冬,57966.3346,19950802,广东
300314.SZ,陈再宏,陈再宏,陈志昂,28800.0,19920918,浙江
300329.SZ,陈海伦,陈朝峰,石定靖,25288.878,20010615,浙江
300659.SZ,魏东晓,魏东晓,魏东晓,26039.2378,20020312,山东
002805.SZ,赵晓萌,庞林,倪雯琴,28006.2508,20000823,山东
300321.SZ,寇相东,徐旭日,张莎,8880.0,20020319,山东
300045.SZ,高小离,王伟,宋龙,66267.5236,20010601,北京
300295.SZ,胡光辉,胡光辉,凌云,18961.3714,20060117,江苏
002471.SZ,刘广忠,刘广忠,陈铖,136876.0,19960805,江苏
300178.SZ,钟百胜,段乃琦,钟百胜,61650.8293,19980429,广东
300389.SZ,丁彦辉,丁崇彬,孙伟玲,36910.0317,20010823,广东
002580.SZ,李伟,段彪,张雁渝,45386.8993,19980820,山东
002476.SZ,陶旭城,李鼎,张世鹏,61200.0,19960503,山东
300099.SZ,黄自伟,黄自伟,杜后科,73726.5255,19981029,山东
002376.SZ,宋森,荣波,康志伟,81056.2541,20021206,山东
002554.SZ,卢炜,卢炜,张中炜,133372.0072,19981007,湖南
002383.SZ,王刚,朱兴旺,杜文洁,74036.0305,19980930,北京
300302.SZ,周泽湘,周泽湘,时志峰,47926.3798,19981103,北京
300117.SZ,付海波,付海波,黄秋艳,71676.0,19870105,北京
002540.SZ,周福海,方东新,沈琳,125067.9412,20011019,江苏
002559.SZ,冷志斌,冷志斌,童娟,54976.5024,20000212,江苏
300356.SZ,戴晓东,周建荣,李婷,40790.462,20000418,江苏
300346.SZ,冯剑松,王陆平,周建峰,69115.6903,20001228,江苏
300044.SZ,周起如,周起如,周起如,76386.9228,19970227,广东
300167.SZ,季红,,季刚,38937.4,20010921,广东
300546.SZ,郑嵩,郑嵩,郭永洪,18663.2691,19950403,广东
002526.SZ,赵华涛,张星春,秦德财,178279.3836,19991203,山东
002921.SZ,郭元强,郭元强,宋志强,14897.0127,19980505,山东
300651.SZ,李剑刚,李剑刚,孙军,14120.9688,20040325,江苏
300240.SZ,姚勤,耿昊,张瑜,37156.295,19930422,江苏
300024.SZ,张进,张进,赵陈晨,156561.995,20000430,辽宁
301137.SZ,雷振,陈春鑫,魏钰佳,18181.34,19970530,江苏
300310.SZ,童文伟,孙建军,徐锡彬,88165.8531,20011009,广东
002678.SZ,李建宁,肖巍,杨小强,135832.0323,19871010,广东
002410.SZ,袁正刚,袁正刚,冯健雄,165194.4342,19980813,北京
301629.SZ,何沁修,王胜利,杨波,4172.7274,20031225,广东
300641.SZ,曹正国,曹翠琼,李铁钢,53268.2322,20070123,江苏
300468.SZ,周志群,周志群,朱天伟,53064.9275,20031121,广东
300203.SZ,顾海涛,韩双来,田昆仑,44873.76,20020104,浙江
002710.SZ,胡波,韩小红,乔治武,12000.0,20040927,北京
002312.SZ,朱全芳,王利伟,宋华梅,188933.8619,19970520,四川
002651.SZ,何亚民,林麟,胡益俊,103346.0,19991123,四川
301067.SZ,林涓,林涓,陈立,9723.6,20110704,广东
301353.SZ,杨伟明,杨伟明,郭康丽,9818.1249,20051101,浙江
300933.SZ,杜南平,张茜,谢圣伟,54709.0454,20030618,江苏
300690.SZ,王庆华,姚建美,王首扬,16534.8919,20000306,山东
300652.SZ,沈仁荣,沈仁荣,陆莎莎,13339.0572,20021120,浙江
301631.SZ,田奔,田奔,郑梦远,9141.458,20111207,广东
300169.SZ,吴海宙,徐奕,余丽品,32598.434,19980727,江苏
002773.SZ,柯尊洪,柯潇,邓康,92132.0954,19961003,四川
300019.SZ,王有治,黄强,李媛媛,39311.67,19981019,四川
002697.SZ,袁继国,曹世如,谭柳,136000.0,20000622,四川
300028.SZ,常茂,常茂,常茂,34398.0,19991118,四川
300127.SZ,戴炎,吴志坚,朱魁文,32314.636,20010323,四川
300138.SZ,卢庆国,卢颖,周静,48310.0093,20000412,河北
300408.SZ,马艳红,马艳红,吴晓淳,191649.7371,19921210,广东
300745.SZ,吴壬华,吴壬华,朱若愚,16761.4391,20050111,广东
002218.SZ,陈五奎,杨国强,龚艳平,141302.0549,20020815,广东
002214.SZ,庞惠民,庞惠民,范奇,59923.7935,20010719,浙江
002235.SZ,张杰,张杰,谢蓉,57957.2284,19980914,福建
002288.SZ,梁健锋,梁健锋,,93164.3744,19991029,广东
301398.SZ,邱卓雄,邱卓雄,王建波,11200.0,20030716,浙江
301323.SZ,汪小明,王学钊,许永刚,10492.289,19980508,广东
300021.SZ,王浩宇,谢永生,姚键,102236.7469,20050119,甘肃
002883.SZ,胡志伟,陆卫东,陈晨,15615.7166,19870820,江苏
300375.SZ,王东,王东,张鸿志,75973.8818,19881024,天津
300474.SZ,曾万辉,曾万辉,周振武,52261.9223,20060405,湖南
002222.SZ,陈辉,陈秋华,薛汉锋,47025.0,20011031,福建
002407.SZ,李云峰,李云峰,彭超,119043.2569,19991221,河南
002201.SZ,顾清波,顾柔坚,缪振,65163.6241,19940630,江苏
300543.SZ,陈静,陈静,李想,30637.1334,20011120,广东
300688.SZ,牛文文,牛文文,徐文峰,16737.9464,20111116,北京
301112.SZ,李罡,余希平,陈雷,11026.66,20050718,广东
002417.SZ,潘彩云,张晟鸿,李博远,27027.28,20041009,广东
002509.SZ,王清,张充,王清,249249.2696,20021213,广东
002123.SZ,余文胜,徐刚,马立,80542.159,19981119,辽宁
002125.SZ,刘干江,成希军,贺娟,62948.1713,20000930,湖南
300213.SZ,林菁,林菁,郑文,59436.466,19950126,北京
002474.SZ,鲁峰,鲁峰,万孝雄,62220.0,19931022,福建
002126.SZ,徐小敏,夏军,陈敏,84365.0301,19990310,浙江
002122.SZ,武剑飞,武剑飞,武宁,200150.0575,20021118,浙江
002129.SZ,王彦君,王彦君,李丽娜,404311.5773,19881221,天津
002180.SZ,汪东颖,汪栋杰,武安阳,142187.8923,19911127,广东
002197.SZ,曾胜强,曾胜强,彭雪,61436.2928,19930904,广东
002151.SZ,周儒欣,周儒欣,潘国平,54291.0913,20000925,北京
003029.SZ,于逢良,于逢良,李泉,19362.0227,19990212,吉林
300338.SZ,赵君,刘志文,刘志文,40262.4692,20000329,湖南
002143.SZ,吴冰,吴冰,吴冰,176983.4184,20030822,四川
002443.SZ,李兴春,沈淦荣,薛俊,52053.552,20020731,浙江
002743.SZ,郑茂荣,郑茂荣,窦明,43526.8478,20041216,安徽
300373.SZ,梁勤,陈润生,秦楠,54334.7787,20060802,江苏
002386.SZ,邓敏,廖周荣,何波,130164.7073,19940101,四川
301319.SZ,廖高兵,廖高兵,,12432.9955,19980119,广东
301318.SZ,陈涛,丁海忠,马丽,13513.0876,20080529,广东
300009.SZ,宋礼华,宋礼华,李坤,167252.1258,20000928,安徽
002361.SZ,吴昌国,吴昌国,李成玉,95103.4969,20020418,安徽
300825.SZ,宣奇武,张立强,高晗,49804.0481,20070523,北京
002127.SZ,张玉祥,张玉祥,朱星毓,245487.0403,19990712,江苏
002131.SZ,王相荣,王相荣,张旭波,677177.8703,20010521,浙江
002132.SZ,谢晓博,谢晓龙,张召平,140154.4698,19950712,河南
002371.SZ,赵晋荣,陶海虹,王晓宁,72437.7707,20010928,北京
002763.SZ,吕兴平,吕兴平,蔡晓丽,40992.4,20070829,广东
300583.SZ,米奇,米奇,李璐,18970.2126,20100119,山东
001229.SZ,方华,方华,江柯,10000.0,20100804,广东
300068.SZ,朱保义,朱保义,曲艺,89836.7299,19971208,浙江
300111.SZ,吴少钦,施华新,李岚,128721.0714,20050321,浙江
002135.SZ,徐春祥,徐春祥,蒋建华,111551.7913,20011229,浙江
002134.SZ,庞东,庞东,束海峰,24584.9768,19880427,天津
002138.SZ,袁金钰,施红阳,任怡,80631.8354,20000908,广东
002248.SZ,连小明,王海波,刘璐,30749.56,20020304,山东
002156.SZ,石磊,石磊,蒋澍,151759.6912,19940204,江苏
002178.SZ,黄慧玲,黄慧玲,王垒宏,71215.3001,20011204,上海
002488.SZ,孙锋峰,孙锋峰,孙群慧,99543.9065,19960624,浙江
002440.SZ,阮静波,周杰文,刘波平,112399.9905,19980514,浙江
002674.SZ,吴华春,孙辉永,张亮,29555.0944,19921214,福建
300056.SZ,张红亮,商晔,孙成宇,38549.0443,20010323,福建
002137.SZ,陈亚妹,乔昕,袁素华,57750.4854,19980605,广东
002152.SZ,陈建良,李叶东,谢华,248338.2898,19990708,广东
002150.SZ,陆川,周承军,霍庆宝,36323.4553,20021028,江苏
300370.SZ,张志刚,张磊,王超,156537.6225,19980917,四川
301226.SZ,张敏,佘雷兵,王勤平,10880.0,19951222,江苏
002308.SZ,罗漪,罗漪,罗漪,90621.4651,20020823,广东
300161.SZ,陈吉红,田茂胜,陈程,19869.6906,19941018,湖北
002563.SZ,邱坚强,邱坚强,宗惠春,269409.016,20020205,浙江
002136.SZ,刘军昌,张汝山,陈龙,21502.0,19940311,安徽
002128.SZ,王伟光,张昊,李冬,224157.3493,20011218,内蒙古
002130.SZ,周和平,易华蓉,邱微,125989.8562,19980619,广东
002250.SZ,王萍,王萍,陈飞彪,91133.3117,19980914,浙江
002267.SZ,刘宏波,陈东生,毕卫,111207.5445,19950120,陕西
002157.SZ,熊志华,熊志华,王昆,925016.2589,19960926,江西
002257.SZ,李立本,林必清,陈卫忠,10308.0,20000621,浙江
002147.SZ,虞江威,虞江威,杨畅生,182807.6415,20030725,安徽
002666.SZ,徐团华,徐团华,陶张,78799.9301,19920124,广东
001382.SZ,陈志辉,陈志辉,张家军,41200.0,19990702,广东
002345.SZ,廖创宾,廖创宾,林育昊,88851.2707,19960307,广东
002684.SZ,王少武,王少武,陈乐伍,56737.4389,20011109,河南
301151.SZ,李政宏,李政宏,程慧贤,16900.41,19910729,上海
002605.SZ,姚朔斌,姚朔斌,卢聪,41764.4916,19890913,上海
002769.SZ,宋海纲,倪伟雄,余斌,37331.8054,20051219,广东
002113.SZ,周晖,曾飞,欧阳婴子,151054.7023,19890402,湖南
002170.SZ,黄培钊,黄培钊,郑宇,96766.9957,19890721,广东
300448.SZ,雷洪文,雷洪文,甘春平,67651.7079,20010308,广东
300137.SZ,姚国瑞,姚国瑞,时若栋,53658.221,19960706,河北
300086.SZ,洪江游,洪江涛,林德新,45512.4411,19940120,海南
002339.SZ,王良,严中华,刘慧娟,50409.2274,20000810,山东
002433.SZ,柯少彬,柯少彬,陈鹤鸣,76677.32,20000325,广东
002400.SZ,杨远征,廖浩,吕亚飞,174333.7128,19810511,广东
002918.SZ,萧礼标,萧礼标,张旗康,40880.6379,19981020,广东
300093.SZ,王泽春,王泽春,郭娟,21600.0,19940618,甘肃
300221.SZ,谭文钊,林登灿,郑桂华,47375.4685,19970808,广东
002340.SZ,许开华,许开华,潘骅,512429.9057,20011228,广东
001283.SZ,潘党育,潘党育,陈萍,9994.3067,20021008,广东
002547.SZ,袁静,吴永忠,吴永忠,112805.7168,20010925,江苏
002715.SZ,杨海坤,张福如,胡磊,13800.0,19710510,广东
301279.SZ,金言荣,金刚强,唐伟将,12973.8973,20030828,浙江
300862.SZ,王建强,王建强,万露露,18461.7902,20011228,安徽
002533.SZ,吴学愚,周祖勤,黄跃宇,73394.1062,20040524,湖南
002502.SZ,龙学勤,龙学海,龙学海,91999.4639,19970826,广东
300482.SZ,王继华,彭仲雄,胡洪,46808.4798,19921113,广东
300147.SZ,王永辉,王永辉,向进,66127.9045,19860430,广东
300260.SZ,李水波,李水波,朱孟勇,40780.6752,20000712,江苏
301311.SZ,杨进松,鲍朝阳,姜荣奇,24000.0,19980326,云南
300306.SZ,潘建根,潘建根,张晓跃,26895.8778,20030521,浙江
002423.SZ,孙彦敏,王希,姜正华,230410.5575,20041229,河南
300038.SZ,张葳,许超,,117182.7123,20040910,北京
300200.SZ,王子平,陈登雨,史向前,43097.3206,19990722,北京
002437.SZ,国磊峰,国磊峰,刘月寅,224578.9726,20000327,黑龙江
002196.SZ,翁伟文,翁伟文,黄成伟,49587.193,20011220,浙江
002241.SZ,姜滨,李友波,徐大朋,353887.1496,20010625,山东
002245.SZ,CHEN KAI,CHEN KAI,房红亮,115381.0537,20020930,江苏
002177.SZ,谭骅,谭骅,谭骅,76119.1294,20010426,广东
300695.SZ,孔爱祥,孔辰寰,付海兵,10225.6924,20021128,浙江
300913.SZ,姚金龙,姚金龙,姚云萍,31271.0663,19950821,浙江
300837.SZ,陈利华,陈利华,林为民,10000.1756,20030904,浙江
002169.SZ,李永喜,姜新宇,熊坦,78270.4094,19990409,广东
002163.SZ,杨晓强,马珺,周军,84495.7867,19950622,广东
002255.SZ,徐元生,徐冉,张郭一,83088.1055,20000118,江苏
002174.SZ,宛正,陈芳,徐勇,98335.5167,19950922,福建
002164.SZ,宋济隆,宋和涛,许行,53217.3689,19980608,浙江
300886.SZ,徐基平,徐基平,陈亮,7479.8,20020712,安徽
301092.SZ,沈建华,沈建华,吴雅飞,13453.5284,19960209,浙江
300642.SZ,姚见儿,姚见儿,王小清,16255.6041,20031106,上海
002253.SZ,游志胜,刘健波,吴俊杰,22562.6095,19940604,四川
002246.SZ,杨和成,杨和成,商红,54903.4794,20020823,四川
002234.SZ,孙宪法,孙宪法,张东明,34896.0212,19970526,山东
002195.SZ,陈于冰,陈于冰,张未名,567055.4696,19890407,上海
003020.SZ,季俊虬,崔欢喜,夏军,19018.2182,20020716,安徽
300836.SZ,肖朝蓬,肖朝蓬,朱莉华,9268.561,20060106,江苏
002972.SZ,郭丰明,张帆,郭泽珊,24600.88,19980730,广东
002397.SZ,姜天武,涂云华,李军,74778.1443,19810409,湖南
002194.SZ,孟凡博,王波,彭娜,68328.5806,19891020,湖北
002272.SZ,罗永忠,钟海晖,饶红,48487.73,19970912,四川
300514.SZ,崔涛,崔涛,沈正钊,20000.0,20020904,广东
002845.SZ,万锋,万锋,李岑,32755.1705,20040430,广东
300739.SZ,张佩珂,张佩珂,张伟,36212.8686,20010731,广东
301220.SZ,汤建刚,汤建刚,陈大卫,11277.084,20010702,江苏
300942.SZ,肖昭理,肖昭理,李文天,40506.8607,20070724,广东
301315.SZ,殷军普,殷军普,张勤,8800.0,20010517,上海
300697.SZ,冯岳军,冯岳军,曹嘉麒,43264.0,19850612,江苏
002175.SZ,王宋琪,陈斌,姜苏莉,127678.0727,19890626,广西
002266.SZ,孙毅,李劼,王芳东,521927.1402,20040326,浙江
002304.SZ,顾宇,钟雨,陆红珍,150644.5074,20021227,江苏
301356.SZ,方庆华,方庆华,吴迪军,21600.0,20030116,浙江
301556.SZ,陈渝阳,陈渝阳,朱娜,8528.0,20080407,浙江
002434.SZ,黄河清,顾勇亭,张雷刚,131260.0,20031022,浙江
300069.SZ,王军,王军,马晟,11700.0,20030415,山西
300067.SZ,纪立军,纪立军,徐曼,115437.4574,19991019,上海
300812.SZ,高军鹏,高军鹏,王亚丽,14007.7029,20070214,广东
001314.SZ,张治宇,刘远贵,乔敏洋,14263.4,20081225,广东
002189.SZ,陈海波,魏全球,杨凯,26119.9273,19950405,河南
002223.SZ,吴群,吴群,王瑞洁,100247.6929,19981022,江苏
002262.SZ,孙彭生,孙家权,段保州,101578.6583,19990329,江苏
301161.SZ,董静,董静,刘正山,12000.0,20081119,上海
002998.SZ,戴泽新,戴梦茜,戴梦茜,34079.445,20030812,江苏
002259.SZ,赖旭日,陆洲,杜雪鹏,75232.8267,19950309,四川
002233.SZ,何坤皇,何坤皇,赖宏飞,119227.5016,19950629,广东
002243.SZ,贺臻,徐安毕,于喆,121060.4219,19950714,广东
300708.SZ,潘华荣,潘华荣,陆叶,93891.5144,20100408,江苏
301106.SZ,应发祥,应发祥,孙昌玲,10211.4835,20090716,江苏
002447.SZ,陈玲莉,范士宏,杨炜炜,142719.3,20010822,辽宁
002459.SZ,靳保芳,靳保芳,秦世龙,330968.2191,20001020,河北
002284.SZ,黄伟中,黄超杰,邱蓉,73910.0348,20001207,浙江
002282.SZ,杜继新,李善达,井成铭,52683.8348,19981214,河北
301499.SZ,陈燕来,张茵,黄琪,13825.4866,19990421,上海
001400.SZ,张理罡,张理罡,钟志颖,6000.0,20011019,江苏
003041.SZ,郑期中,郑其明,胡洁,14400.0,20101214,浙江
002173.SZ,陈海军,马建建,郭立丹,44128.4352,20030930,浙江
002225.SZ,刘百宽,刘连兵,彭艳鸣,115923.9147,20020128,河南
002260.SZ,曹施施,安明新,陈国辉,55692.0,19930628,广东
002188.SZ,操维江,傅东良,徐振春,32710.3864,20021120,浙江
003021.SZ,李海周,叶曙兵,牛东峰,24070.82,20010419,广东
002849.SZ,黄华兵,黄华兵,张妍,22063.4016,20050829,浙江
001256.SZ,周炳松,周翔,张佳诚,14261.2558,20070424,浙江
002438.SZ,吴建新,吴建新,章其强,50753.7461,20010104,江苏
300002.SZ,冒大卫,冒大卫,张开彦,196717.3866,20010518,北京
300713.SZ,尹伟,王孟腾,邓琥,15872.081,20020424,广东
002258.SZ,尹英遂,李江,刘军,80043.7228,20000726,四川
002264.SZ,倪国涛,倪国涛,郭建生,71981.13,20040517,福建
002419.SZ,肖章林,黄国军,陈卓,116884.775,19840502,广东
300907.SZ,江建平,江迎东,窦蔷彬,9600.0,20040419,江苏
300686.SZ,吴雄仰,吴雄仰,方江,26062.422,20040726,广东
300771.SZ,干德义,王兴平,陈才玉,24000.0,19991105,广东
002276.SZ,赵健,徐兰芝,赵宇恺,101428.9836,19961230,浙江
301595.SZ,石正兵,石正兵,杨亮,10828.0,20030424,广东
002221.SZ,周一峰,邵晓,陈文辛,157612.7767,19960422,江苏
002251.SZ,王填,邓静,师茜,268869.9689,20031211,湖南
002204.SZ,孟伟,田长军,陆朝昌,193137.0032,19930218,辽宁
002212.SZ,李雪莹,李雪莹,彭韶敏,117945.3879,19850830,广东
002165.SZ,芮益民,芮益民,王玉生,73526.9837,19940623,江苏
002192.SZ,吕向阳,吕向阳,陈新华,25965.5203,19980821,广东
002199.SZ,朱海飞,朱海飞,石佳霖,24344.2363,19990423,浙江
002362.SZ,刘迎建,朱德永,周英瑜,24445.4646,19980911,北京
